monomer1_name,monomer2_name,solvent,temperature,polymerization_type,method,r1r2,r_product_class,pca_component_1,pca_component_2,near_Benzene,distance_to_Benzene,near_o-Dichlorobenzene,distance_to_o-Dichlorobenzene,near_Benzonitrile,distance_to_Benzonitrile,near_Dioxane,distance_to_Dioxane,near_Bis(2-methoxyethyl)_ether,distance_to_Bis(2-methoxyethyl)_ether,near_Ethanol,distance_to_Ethanol,near_2-(2-Methoxyethoxy)ethanol,distance_to_2-(2-Methoxyethoxy)ethanol,near_DMSO,distance_to_DMSO,near_Methanol,distance_to_Methanol
"1,3-Bis(p-allyloxyphenyl)-1,1,3,3-tetramethyldisiloxane",Styrene,benzene,80.0,free radical,solvent,0.426,0,0.40661314789216424,1.2834330615623777,False,0.29074632307295634,True,0.04825771210309532,False,0.4849765034486234,False,0.3245482160996728,False,0.3282635412826075,False,0.6224491856735715,False,0.6814785034779316,False,0.6814785034779316,False,0.7112247283690156
itaconic anhydride,styrene,benzene,68.5,free radical,solvent,0.0117,0,0.5301445690878699,1.107780257650686,True,0.09032070274560934,False,0.2377990457542656,False,0.2789093708905217,True,0.12071086285263757,True,0.1295164599574941,False,0.41928702617177754,False,0.4684942202532691,False,0.4684942202532691,False,0.5051876458907445
itaconic anhydride,styrene,tetrahydrofuran,65.0,free radical,solvent,0.06,0,0.4173752193729558,1.2891197211900864,False,0.29183571657254687,True,0.06006346119066612,False,0.4861910298442798,False,0.3255459817520477,False,0.32980443445452223,False,0.624283979334949,False,0.6813341677964804,False,0.6813341677964804,False,0.7126961646947751
Benzyl Methacrylate,"3,3-Bis(ethoxycarbonyl)propyl Vinyl Ether",benzene,60.0,free radical,solvent,0.5599999999999999,0,0.4417072064951672,1.1984273082202692,False,0.19882599501512147,True,0.1112617304342712,False,0.3930143197621959,False,0.23264557253865253,False,0.23631097872053836,False,0.530603672374249,False,0.5902197244714172,False,0.5902197244714172,False,0.6192770022316104
methacrylic acid,"2,3,4,5,6-pentafluorostyrene",xylene,90.0,free radical,solvent,0.9758,0,0.4155477125436168,1.2939596724092017,False,0.2970086517312219,True,0.0597955666963821,False,0.49136410091634053,False,0.33071795231331963,False,0.33497687759676925,False,0.6294541565661076,False,0.6864656458726134,False,0.6864656458726134,False,0.7178695918226513
methacrylic acid,"2,3,4,5,6-pentafluorostyrene",xylene,90.0,free radical,solvent,0.09744,0,0.4155477125436168,1.2939596724092017,False,0.2970086517312219,True,0.0597955666963821,False,0.49136410091634053,False,0.33071795231331963,False,0.33497687759676925,False,0.6294541565661076,False,0.6864656458726134,False,0.6864656458726134,False,0.7178695918226513
"2,2,2-trifluoroethyl methacrylate",vinylidene cyanide,dimethylformamide,75.0,free radical,solvent,0.036,0,0.5654658206263637,0.5915450839959692,False,0.4280627918544495,False,0.7122294538830637,False,0.24669668028974678,False,0.396741481923138,False,0.3885901867000321,True,0.11777798599602697,True,0.19701092473227722,True,0.19701092473227722,True,0.1048859326418745
styrene,acrylamide,dimethyl sulfoxide,90.0,free radical,solvent,0.3216,0,0.5414515075233077,0.9890375617041657,True,0.0332699753891855,False,0.3375651222204712,True,0.16163414511491841,True,0.0023204849683021466,True,0.017514113674527303,False,0.3010730854491205,False,0.3595149417866143,False,0.3595149417866143,False,0.38835267964636117
styrene,"2-methacrylamido-2-hydroxymethyl-1,3-propanediol",dimethylformamide,60.0,free radical,solvent,0.6063,0,0.5765428546346105,0.9570205263950533,True,0.07992278244712214,False,0.38364766799259664,True,0.12192122704585695,True,0.04774252321130233,True,0.0533419818479372,False,0.26257911310700693,False,0.31377166321386285,False,0.31377166321386285,False,0.3475280174618647
Methyl alpha-Trifluoromethylacrylate,p-Chlorostyrene,benzene,60.0,free radical,solvent,0.0441,0,0.545388814340939,0.9692491596190648,True,0.052723415036429806,False,0.356429106761802,True,0.14168444885948753,True,0.019054948030231042,True,0.01993220397834558,False,0.2809313580347088,False,0.3408615466969466,False,0.3408615466969466,False,0.3683566093067899
Methyl methacrylate,1-Ethylcyclopentyl methacrylate,dimethylformamide,80.0,free radical,solvent,1.0647,1,0.43649996111822964,0.6660587484662913,False,0.36241525331276614,False,0.6121339589162195,False,0.23264568337614125,False,0.3375736875477027,False,0.32525514841356984,True,0.1830311141410144,False,0.30172109030564404,False,0.30172109030564404,True,0.23390382167195484
Methyl methacrylate,2-Methylbenzyl methacrylate,"1,4-Dioxane",60.0,free radical,solvent,0.7931,0,0.43400334719754624,1.059065843814438,True,0.09948784614873801,False,0.22686347059254292,False,0.27462532712061555,True,0.12771916326831323,True,0.12365211968157022,False,0.4051073543699927,False,0.4796151638595321,False,0.4796151638595321,False,0.49554131557095343
Methyl methacrylate,4-Methylbenzyl methacrylate,"1,4-Dioxane",60.0,free radical,solvent,0.7469,0,0.39871467666549637,1.0302096437996144,True,0.1263678900899863,False,0.24626566478564124,False,0.27568904026270213,True,0.14738035507431763,True,0.1389728545548809,False,0.3977778681445043,False,0.4817566652246182,False,0.4817566652246182,False,0.48861892608400853
butyl acrylate,styrene,toluene,80.0,free radical,solvent,0.191592,0,0.40774802767976254,1.2381161032499794,False,0.2494612145268787,True,0.05978584184764076,False,0.4430813419907827,False,0.28329912802500234,False,0.28614810666078666,False,0.5795857109677792,False,0.6416529414458152,False,0.6416529414458152,False,0.6687957534845747
butyl acrylate,styrene,toluene,80.0,free radical,solvent,0.233392,0,0.40774802767976254,1.2381161032499794,False,0.2494612145268787,True,0.05978584184764076,False,0.4430813419907827,False,0.28329912802500234,False,0.28614810666078666,False,0.5795857109677792,False,0.6416529414458152,False,0.6416529414458152,False,0.6687957534845747
Acrylonitrile,1-Vinyltetrazole,dimethylformamide,65.0,free radical,solvent,0.1938,0,0.6349696275039852,0.5583525864371772,False,0.47239519545412806,False,0.7662271349694666,False,0.28100781469243796,False,0.4395366112089863,False,0.4334386857284335,True,0.1403741127199844,True,0.16498100093291113,True,0.16498100093291113,True,0.07013859089111694
Methyl Methacrylate,1-Vinyltetrazole,dimethylformamide,65.0,free radical,solvent,1.9372,1,0.8360669645290517,0.8846411692648894,False,0.3388066357274338,False,0.615026896133793,False,0.2459629559197573,False,0.31364002719428713,False,0.3223457936442799,False,0.2882387024776017,True,0.2203011022680521,True,0.2203011022680521,False,0.3135131763246371
Furfuryl methacrylate,Methyl methacrylate,benzene,60.0,free radical,solvent,0.8925,0,0.4211689653946545,1.039817247262195,True,0.10564109688988006,False,0.24152889083435722,False,0.2674221795433392,True,0.12963434537915455,True,0.12295729724010722,False,0.39423587728184334,False,0.47334594422892134,False,0.47334594422892134,False,0.4849715345062447
Butyl Methacrylate,2-Hydroxyethyl Methacrylate,dimethylformamide,50.0,free radical,solvent,2.8202,1,0.5464327024183814,0.8558198455883876,False,0.16330458682836016,False,0.4574698059739058,True,0.05214900886848414,True,0.13180204183300256,True,0.12390437176813726,True,0.17321216108046267,False,0.25449747569060105,False,0.25449747569060105,False,0.2633415106836673
Norbornadiene,Vinyl acetate,benzene,60.0,free radical,solvent,1.04,1,0.460292431832166,1.1013435130169993,True,0.10546751633714015,False,0.19937456672126141,False,0.2970863591051648,True,0.13887283979857723,True,0.14027162329605045,False,0.43306774762637773,False,0.4979559658642017,False,0.4979559658642017,False,0.522360413856383
acrylamide,styrene,ethanol,50.0,free radical,solvent,0.432,0,0.495554937790985,0.715601312423174,False,0.3034171281317758,False,0.5740926539689817,True,0.1564447430747049,False,0.27542141910643464,False,0.26463729131625435,True,0.1225843110998513,False,0.24350276931657083,False,0.24350276931657083,True,0.19488887195201895
9-(4-vinylbenzyl)-9H-carbazole,methyl methacrylate,dimethylformamide,80.0,controlled radical,solvent,0.54,0,0.3475903824184941,1.1808784873226321,False,0.24068346137171465,True,0.093197408734606,False,0.4239719095084287,False,0.2726561497759694,False,0.27102564705163423,False,0.5532497039557097,False,0.6287021461852531,False,0.6287021461852531,False,0.6439279772433864
acrylamide,styrene,isopropanol and water,50.0,free radical,solvent,0.1664,0,0.6224109178386839,0.4236347401936504,False,0.6020266930242603,False,0.8894536427362855,False,0.4137670208599995,False,0.569844215991358,False,0.5626945412927316,False,0.27396879494997733,False,0.28798572930911676,False,0.28798572930911676,True,0.20235141448156485
acrylamide,styrene,t-butanol and water,50.0,free radical,solvent,2.175,1,0.5731472040986553,0.4999598671279762,False,0.5199638679987822,False,0.8023491823461171,False,0.33722395038220143,False,0.48863503098834177,False,0.4804898231405968,True,0.20235141448156488,False,0.24944140186621186,False,0.24944140186621186,True,0.1527683418285288
methyl methacrylate,2-vinyl-5-methyl furan,methanol,65.0,free radical,solvent,0.2047,0,0.6695856313859548,0.7488605398851181,False,0.30545781966506447,False,0.6093090660130139,True,0.11515679038848915,False,0.2716280639549883,False,0.2697965798538627,True,0.07361555220908134,True,0.091391492400345,True,0.091391492400345,True,0.12768806358862164
isobutyl methacrylate,2-vinyl-5-methyl furan,methanol,65.0,free radical,solvent,0.0936,0,0.6834814598681489,0.8049087866372883,False,0.26559982878758603,False,0.5695802533311519,True,0.09407418222003253,False,0.23233408295600472,False,0.2331351353050351,True,0.12638374992820364,True,0.1290843241946703,True,0.1290843241946703,True,0.18451152583086924
n-butyl acrylate,2-vinyl-5-methyl furan,methanol,65.0,free radical,solvent,0.0468,0,0.7395926983790988,0.8096633679966689,False,0.2992285399894107,False,0.599587154420657,True,0.1471923741268789,False,0.26747621934515536,False,0.27085988415178097,True,0.16627615190102005,True,0.12203553776283244,True,0.12203553776283244,True,0.20227877218798004
styrene,alpha-methylstyrene,toluene,50.0,free radical,solvent,1.0688,1,0.3364334200420434,1.3820111082957278,False,0.410023799061939,True,0.11109539056819316,False,0.6036444809002744,False,0.4438655644877968,False,0.44670566250845717,False,0.7396614293855366,False,0.8018444097328283,False,0.8018444097328283,False,0.8291316225573522
styrene,alpha-methylstyrene,toluene,50.0,free radical,solvent,0.9405,0,0.3364334200420434,1.3820111082957278,False,0.410023799061939,True,0.11109539056819316,False,0.6036444809002744,False,0.4438655644877968,False,0.44670566250845717,False,0.7396614293855366,False,0.8018444097328283,False,0.8018444097328283,False,0.8291316225573522
styrene,alpha-methylstyrene,toluene,50.0,free radical,solvent,0.74,0,0.3364334200420434,1.3820111082957278,False,0.410023799061939,True,0.11109539056819316,False,0.6036444809002744,False,0.4438655644877968,False,0.44670566250845717,False,0.7396614293855366,False,0.8018444097328283,False,0.8018444097328283,False,0.8291316225573522
styrene,alpha-methylstyrene,toluene,50.0,free radical,solvent,0.8374,0,0.3364334200420434,1.3820111082957278,False,0.410023799061939,True,0.11109539056819316,False,0.6036444809002744,False,0.4438655644877968,False,0.44670566250845717,False,0.7396614293855366,False,0.8018444097328283,False,0.8018444097328283,False,0.8291316225573522
acrylonitrile,sodium p-styrenesulfonate,dimethyl sulfoxide,45.0,free radical,solvent,0.0825,0,0.4855578328493588,0.7841279277134033,False,0.2367285714477882,False,0.5051921658093251,True,0.12119850595140301,False,0.21042448366689678,False,0.19866511568153308,True,0.1572307861921412,False,0.2697353630225281,False,0.2697353630225281,True,0.24314989916194424
Maleic Anhydride,Methyl Acrylate,dimethylformamide,60.0,free radical,solvent,91.0,2,0.8871918180737475,0.7770170220017538,False,0.4352887897537566,False,0.7244679640920606,False,0.2983145566553569,False,0.40619506692926083,False,0.41206686954250776,False,0.2818263908625727,True,0.17438560929689498,True,0.17438560929689498,False,0.2704977319824454
alpha-Methoxystyrene,Methyl methacrylate,Tetrahydrofuran,60.0,free radical,solvent,0.0,0,0.26083664794985445,1.2722625334037057,False,0.3665081678146643,True,0.09859577367845354,False,0.5490698468972113,False,0.39863888424098953,False,0.3969840828518953,False,0.6760255192555861,False,0.754277035187569,False,0.754277035187569,False,0.7668545675353097
Lauryl Methacrylate,2-Hydroxyethyl Methacrylate,benzene,60.0,free radical,solvent,7.839999999999999,1,0.4569144793711925,1.1402301760962548,True,0.13996588398650542,False,0.16497601075237064,False,0.3336046539672246,False,0.17379231426497824,False,0.1767059953323972,False,0.4706732298608483,False,0.5324760470651962,False,0.5324760470651962,False,0.5595667048663219
Lauryl Methacrylate,2-Hydroxyethyl Methacrylate,tert-Butyl alcohol,60.0,free radical,solvent,0.8,0,0.45093565106019445,0.9724746150289404,True,0.08628451569875804,False,0.31445597031579753,False,0.19801264800739146,True,0.09007494960140537,True,0.07690846786878895,False,0.32108787467761746,False,0.40400017321152415,False,0.40400017321152415,False,0.4118982650367973
Lauryl Methacrylate,2-Hydroxyethyl Methacrylate,dimethylformamide,60.0,free radical,solvent,0.6400000000000001,0,0.5964722799741653,0.8954452150157345,False,0.1418367819199356,False,0.44607270668622356,True,0.05898333896670009,True,0.1080835307416667,True,0.1077174885700731,True,0.19894059810271858,False,0.25110618530452194,False,0.25110618530452194,False,0.2829173234894299
Styrene,"1-Chloro-1,3-butadiene",toluene,70.0,free radical,solvent,0.121,0,0.4625793248663413,1.1047766635725738,True,0.10687228473244208,False,0.19760496371875008,False,0.2991327866297888,True,0.14043232805346828,True,0.1422326199510347,False,0.43545544233608374,False,0.4995498755648612,False,0.4995498755648612,False,0.5246264574022553
2-hydroxypropyl methacrylate,acryloyl chloride,dioxane,60.0,free radical,solvent,0.5760000000000001,0,0.6797542159679645,0.9781146448360134,False,0.16024910769714984,False,0.4356106194476505,True,0.16512288404308118,True,0.14030874257817655,False,0.1521302477176268,False,0.28754415406240164,False,0.296142166112329,False,0.296142166112329,False,0.3571560519333698
2-hydroxypropyl methacrylate,acryloyl chloride,dioxane,60.0,free radical,solvent,0.5191,0,0.6797542159679645,0.9781146448360134,False,0.16024910769714984,False,0.4356106194476505,True,0.16512288404308118,True,0.14030874257817655,False,0.1521302477176268,False,0.28754415406240164,False,0.296142166112329,False,0.296142166112329,False,0.3571560519333698
Maleic anhydride,Vinyl acetate,benzene,75.0,free radical,solvent,0.000165,0,0.41634940105263624,0.8206530785484779,False,0.22470067450365327,False,0.4562330877305689,True,0.179215629239704,False,0.20748840684614778,False,0.19295316135282148,False,0.23523751564945103,False,0.3475555459294896,False,0.3475555459294896,False,0.3195802628405195
Atropic acid methyl ester,Methyl acrylate,benzene,60.0,free radical,solvent,0.055,0,0.48156926188430177,1.0623059131335573,True,0.06192249082843103,False,0.24381602361884513,False,0.2526488356185914,True,0.09480910087557086,True,0.09581231720676342,False,0.38902144130414823,False,0.45369962010305553,False,0.45369962010305553,False,0.4781160516671522
Methyl Methacrylate,3-Methylstyrene,toluene,70.0,free radical,solvent,0.2544,0,0.3315257450744095,1.2054163649332537,False,0.26922550312809634,True,0.07341344491080609,False,0.4532753323025032,False,0.30144358123479487,False,0.3000694890786114,False,0.582507424502137,False,0.6579195442822215,False,0.6579195442822215,False,0.6732023657024412
methyl methacrylate,N-(2-thiazolyl)methacrylamide,dimethyl formamide,70.0,free radical,solvent,1.6048,1,0.8138717945907615,0.7565417439801828,False,0.38978630004730236,False,0.6881724567934495,False,0.23314145713080484,False,0.3584118167195023,False,0.36209019287728084,True,0.20571064265031463,True,0.10289393910551278,True,0.10289393910551278,True,0.20039524402829684
vinyl acetate,N-(2-thiazolyl)methacrylamide,dimethyl formamide,70.0,free radical,solvent,0.32,0,0.45547778085187374,0.5411338231609207,False,0.4814717404779475,False,0.7384606814225124,False,0.3265888154810408,False,0.4542063944338632,False,0.4430678792778682,False,0.22470070715023505,False,0.3177626263609863,False,0.3177626263609863,True,0.22530281738792554
styrene,acrylamide,dioxane,70.0,free radical,solvent,1.7526,1,0.4791328765274106,0.9964802922766604,True,0.050018494177649954,False,0.3016130891632878,False,0.1974656466235647,True,0.06129215554992635,True,0.051791343328378564,False,0.3291116984331824,False,0.40262237622834673,False,0.40262237622834673,False,0.4192416250322739
2-Phenylethyl Acrylate,Methyl Acrylate,ethyl acetate,70.0,free radical,solvent,0.3,0,0.5901540429659544,1.0185315106430786,True,0.06570434791313307,False,0.34373373749872665,False,0.18210864737067683,True,0.05920978917192822,True,0.07436068712139415,False,0.3220896624627517,False,0.3621880850610927,False,0.3621880850610927,False,0.4044975586282555
styrene,acrylamide,ethanol,70.0,free radical,solvent,0.432,0,0.556178619957272,0.7065737162560202,False,0.31267855716076987,False,0.5999283534250138,True,0.13554786331345203,False,0.28135864198506727,False,0.2732108917902803,True,0.06129215554992629,True,0.18225458473418632,True,0.18225458473418632,True,0.13914139254696675
methyl acrylate,p-styrenesulfonyl fluoride,butanone,75.0,free radical,solvent,0.8,0,0.4351376950267582,1.1026629307382885,True,0.12331587320154641,False,0.18669868416538624,False,0.3104254758968575,False,0.15562295716950117,False,0.15499281106351695,False,0.44398385076756247,False,0.5134489868533876,False,0.5134489868533876,False,0.5339608867968788
2-hydroxyethyl methacrylate,styrene,isopropyl alcohol,60.0,free radical,solvent,0.3127,0,0.6621072325458883,1.0356266890342014,True,0.13882178968942613,False,0.3848560368977296,False,0.21018915720815154,True,0.1314930453917354,True,0.1461964761312205,False,0.3411026353151959,False,0.356042526223761,False,0.356042526223761,False,0.41442460441298634
Styrene,"N,N-Dimethylacrylamide",toluene,50.0,free radical,solvent,0.2829,0,0.3627494608846787,1.2560970373301243,False,0.28811667153175613,True,0.017541742988141117,False,0.47953378645307454,False,0.3217161710959375,False,0.32305002119601806,False,0.6136138633477867,False,0.6808337696224925,False,0.6808337696224925,False,0.7036110601691171
N-vinyl-2-pyrrolidone,cyclohexyl acrylate,dioxane,75.0,free radical,solvent,0.1582339999999999,0,0.47064615646866986,1.0349523612367941,True,0.05652636284259315,False,0.2630389116257638,False,0.2341366311831467,True,0.08385979896773885,True,0.0803572975530283,False,0.3677017683915396,False,0.4379547128055196,False,0.4379547128055196,False,0.4575615438180322
octadecyl acrylate,decyl acrylate,toluene,60.0,free radical,solvent,0.81,0,0.3915876246327145,1.2405283298711194,False,0.2594872732594785,True,0.04593142598872036,False,0.452297981056111,False,0.293259798514234,False,0.2954246665543638,False,0.5878361430682206,False,0.6521482575481015,False,0.6521482575481015,False,0.677406794004657
t-Butyl acrylate,2-Hydroxyethyl methacrylate,"N,N-Dimethylformamide",50.0,free radical,solvent,0.91392,0,0.6525809646740037,0.8773971008121776,False,0.1899574343916295,False,0.4926411514776953,True,0.07074667728671025,False,0.15761212085705392,False,0.16060281882212507,True,0.18337526540140128,True,0.20786436544145587,True,0.20786436544145587,False,0.25653078711960015
butyl acrylate,styrene,benzonitrile,50.0,free radical,solvent,0.24222,0,0.45982117914127085,0.9509588075347891,True,0.09286475011081388,False,0.3376337733404886,True,0.17703451509438292,True,0.08787188860776185,True,0.07310358549233928,False,0.29809572813333707,False,0.3826353274348087,False,0.3826353274348087,False,0.38892667548893745
"2-Methylene-4-phenyl-1,3-dioxolane",Acrylonitrile,benzene,80.0,zwitterionic,solvent,0.756,0,0.6271708491637241,0.7920832614262178,False,0.2478421470296311,False,0.5507057981598363,True,0.05491001105336889,False,0.21403381552186268,False,0.21114423429953844,True,0.09510403703293527,True,0.15188152015696907,True,0.15188152015696907,True,0.17523341208671356
Divinyl Sulfone,"N,N-Divinylaniline",benzene,60.0,free radical,solvent,0.00126,0,0.5397717212826219,1.133038397867145,True,0.11641145097585381,False,0.22848103114415544,False,0.3016286532263829,True,0.14558570254721914,False,0.15522612656246,False,0.4422524554925653,False,0.4872880020298971,False,0.4872880020298971,False,0.5271691423162469
Maleic Anhydride,Divinyl Ether,dimethylformamide,50.0,free radical,solvent,0.022512,0,0.6618444896974797,0.7981367640072655,False,0.2589533649457461,False,0.5632554998849548,True,0.07718042216277898,False,0.22526869521645737,False,0.22465463917140208,True,0.11021468280298102,True,0.13388021775194317,True,0.13388021775194317,True,0.17696613026108718
methacrylonitrile,vinyl cinnamate,cyclohexanone,70.0,free radical,solvent,0.6,0,0.4103983891893585,1.2097737693413835,False,0.22343879859052312,True,0.08146402253751206,False,0.4163810051223224,False,0.2572162429172897,False,0.25947518244154816,False,0.552249707952215,False,0.6160990069097204,False,0.6160990069097204,False,0.641685519305579
styrene,ethyl alpha-hydroxymethylacrylate,ethyl acetate,60.0,free radical,solvent,0.2662079999999999,0,0.46087606559655875,1.088021830125861,True,0.09484796317061321,False,0.211252994673104,False,0.2849987309975505,True,0.12781346919650913,True,0.12843962692027844,False,0.42045721704635736,False,0.4866129482359955,False,0.4866129482359955,False,0.5099077731195213
styrene,glycidyl methacrylate,chlorobenzene,60.0,free radical,solvent,0.2385,0,0.30256241716314036,1.2557212446215131,False,0.32545332112283837,True,0.059525707550061396,False,0.5110778131963439,False,0.3580908751939321,False,0.35724189419946323,False,0.6405514615914719,False,0.7154257264727332,False,0.7154257264727332,False,0.7312492293191323
3-ethyl-1-vinyl-2-pyrrolidone,N-vinylpyrrolidone,ethanol,70.0,reversible addition-fragmentation chain transfer,solvent,1.015895,1,0.41161884936843757,0.6023756094662092,False,0.43032052869242976,False,0.6729725258782131,False,0.2972971572560808,False,0.405836956435484,False,0.39340511021799285,False,0.22618062555553184,False,0.33680207033312676,False,0.33680207033312676,True,0.25514409462845106
"2,3-Dihydroxypropylmethacrylate",2-Hydroxyethylmethacrylate,2-Methoxyethanol,60.0,free radical,solvent,1.0065000000000002,1,0.8406406444189747,0.8119061950639823,False,0.3772251612996502,False,0.6666863157896535,False,0.24700199538736767,False,0.348350121389475,False,0.35448891498725316,False,0.2513599614693486,True,0.16152150970778625,True,0.16152150970778625,False,0.2585288130218648
"2,3-Dihydroxypropylmethacrylate",2-Hydroxyethylmethacrylate,2-Methoxyethanol,60.0,free radical,solvent,0.9955000000000002,0,0.8406406444189747,0.8119061950639823,False,0.3772251612996502,False,0.6666863157896535,False,0.24700199538736767,False,0.348350121389475,False,0.35448891498725316,False,0.2513599614693486,True,0.16152150970778625,True,0.16152150970778625,False,0.2585288130218648
Styrene,1-Acrylamido-1-deoxy-D-glucitol,methanol,50.0,free radical,solvent,0.15232,0,0.7748056663948973,0.9140879245407982,False,0.2709204274784794,False,0.5491704750073599,False,0.19596233036974267,False,0.24623255824211893,False,0.2553829171639427,False,0.2680586058987068,True,0.22950217780110305,True,0.22950217780110305,False,0.31240254656015914
Methyl methacrylate,1-Acrylamido-1-deoxy-D-glucitol,methanol,50.0,free radical,solvent,0.8693199999999999,0,0.5530858130354573,0.6685796395177944,False,0.35023140630587996,False,0.6349930780949832,True,0.17302387463963045,False,0.31915152395288704,False,0.31075355301947455,True,0.0699917707904926,True,0.18534529796604182,True,0.18534529796604182,True,0.12250456161484483
N-vinyl succinimide,n-butyl acrylate,benzyl alcohol,80.0,free radical,solvent,0.0386,0,0.47422659614098617,0.4948319672508235,False,0.5252142835604875,False,0.7869081996045195,False,0.3623250850480937,False,0.4969601176084684,False,0.4863962791243169,False,0.24783232173644354,False,0.3262865229885058,False,0.3262865229885058,True,0.229731471131833
Styrene,1-Deoxy-1-methacrylamido-D-glucitol,methanol,50.0,free radical,solvent,0.01045,0,0.7024696123716265,0.9030785640507983,False,0.21169081132202128,False,0.5047356076714765,True,0.12654536694633955,False,0.18328811199272246,False,0.19033515920219268,False,0.22267122303095643,True,0.21825298781199695,True,0.21825298781199695,False,0.2841987194029161
Methyl methacrylate,1-Deoxy-1-methacrylamido-D-glucitol,methanol,50.0,free radical,solvent,0.1512,0,0.4807497590121869,0.6575702790277949,False,0.36271147837300066,False,0.627589427307142,False,0.21220794795302544,False,0.33511820527737424,False,0.324125386495822,True,0.14180395747514424,False,0.2584539679691826,False,0.2584539679691826,True,0.1888475195413228
N-vinyl succinimide,n-butyl acrylate,benzyl alcohol,80.0,free radical,solvent,0.00824,0,0.47422659614098617,0.4948319672508235,False,0.5252142835604875,False,0.7869081996045195,False,0.3623250850480937,False,0.4969601176084684,False,0.4863962791243169,False,0.24783232173644354,False,0.3262865229885058,False,0.3262865229885058,True,0.229731471131833
p-methoxystyrene,methyl methacrylate,benzene,60.0,free radical,solvent,0.0928,0,0.48982743464149575,1.1527455632360482,True,0.1394737785631178,False,0.17760301040638043,False,0.3332480847894562,False,0.17266919051044397,False,0.1785046588117933,False,0.4725771365751732,False,0.5269087159199757,False,0.5269087159199757,False,0.5599807194105035
"2-oxo-1,3-dioxolan-4-yl)methyl methacrylate",styrene,"N,N-dimethylformamide",60.0,free radical,solvent,0.1392,0,0.5156995951479384,0.9200216400951672,True,0.09800916900398554,False,0.38631825587398305,True,0.11508974495639435,True,0.07159388807888152,True,0.05947436149990101,False,0.24437085415382767,False,0.3212014472776817,False,0.3212014472776817,False,0.33450244706275545
N-vinylpyrrolidone,Isobornyl methacrylate,"1,4-dioxane",60.0,RAFT,solvent,0.0,0,0.38780002776400063,1.0046018032465394,True,0.13727619726718948,False,0.27021318479124057,False,0.2667196072379429,False,0.1529211534346568,True,0.14227846346110853,False,0.3830473002401595,False,0.471925932186926,False,0.471925932186926,False,0.4737222875059137
N-vinylpyrrolidone,Isobornyl methacrylate,"1,4-dioxane",60.0,RAFT,solvent,0.0,0,0.38780002776400063,1.0046018032465394,True,0.13727619726718948,False,0.27021318479124057,False,0.2667196072379429,False,0.1529211534346568,True,0.14227846346110853,False,0.3830473002401595,False,0.471925932186926,False,0.471925932186926,False,0.4737222875059137
acrylonitrile,3-(4-vinylphenoxy)phthalide,"N,N-dimethylformamide",45.0,free radical,solvent,0.0253,0,0.9015183291671476,0.8401560048518419,False,0.4167449524083863,False,0.6938986899496714,False,0.30667584485013244,False,0.39059940326572484,False,0.398594351462898,False,0.31843491530859624,True,0.2240050119736351,True,0.2240050119736351,False,0.32151256769665054
n-butyl acrylate,acrylamide,dimethylformamide,70.0,free radical,solvent,0.43424,0,0.45167709075927476,0.5971760647429628,False,0.4267150325949411,False,0.6824092542828842,False,0.2788741919403092,False,0.40009229143090286,False,0.38860583966384044,True,0.1932368583843166,False,0.2997495751010932,False,0.2997495751010932,True,0.21573309850299144
n-hexyl methacrylate,styrene,benzene,50.0,free radical,solvent,0.163068,0,0.34518432410730615,1.1472040180175258,False,0.2211908012204097,True,0.1269188458456519,False,0.39860661523954793,False,0.251751542841948,False,0.24862978719618212,False,0.5253270896796175,False,0.6042048892478777,False,0.6042048892478777,False,0.6161357014070742
o-Hydroxystyrene,Methyl methacrylate,tetrahydrofuran,60.0,free radical,solvent,0.0693,0,0.2848597083722911,1.2812263203103864,False,0.35620865030810683,True,0.0749848822104576,False,0.542124402743047,False,0.3889413150847987,False,0.3882086586631804,False,0.67146739435132,False,0.746440038771002,False,0.746440038771002,False,0.7621845450711013
stearyl methacrylate,styrene,benzene,50.0,free radical,solvent,1.212526,1,0.4260411047312787,1.2055551545292045,False,0.21212724454473952,True,0.09502480045778097,False,0.40585095608140653,False,0.24596724749160062,False,0.24893635701350242,False,0.5426444632570566,False,0.6043205200079445,False,0.6043205200079445,False,0.6317106696213878
stearyl methacrylate,styrene,benzene,50.0,free radical,solvent,0.950232,0,0.4260411047312787,1.2055551545292045,False,0.21212724454473952,True,0.09502480045778097,False,0.40585095608140653,False,0.24596724749160062,False,0.24893635701350242,False,0.5426444632570566,False,0.6043205200079445,False,0.6043205200079445,False,0.6317106696213878
stearyl methacrylate,styrene,benzene,50.0,free radical,solvent,0.89658,0,0.4260411047312787,1.2055551545292045,False,0.21212724454473952,True,0.09502480045778097,False,0.40585095608140653,False,0.24596724749160062,False,0.24893635701350242,False,0.5426444632570566,False,0.6043205200079445,False,0.6043205200079445,False,0.6317106696213878
n-hexyl methacrylate,styrene,benzene,50.0,free radical,solvent,0.177215,0,0.34518432410730615,1.1472040180175258,False,0.2211908012204097,True,0.1269188458456519,False,0.39860661523954793,False,0.251751542841948,False,0.24862978719618212,False,0.5253270896796175,False,0.6042048892478777,False,0.6042048892478777,False,0.6161357014070742
